@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute token_number numeric
@attribute adjective_sentiment numeric
@attribute noun_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
3.2441999999999998,1002,5.107699999999997,-0.9164000000000001,3
-0.3942,243,-0.6425000000000001,0.4912,3
-0.4623,107,-0.12890000000000001,0,2
-1.0037,228,-0.6759000000000001,0.004,2
1.7427000000000001,77,1.1208,0.2823,5
0.8592,24,0.8592,0,5
0.4218,232,0.4218,0,2
1.9747999999999997,83,2.3533,-0.3785,5
0.4234,151,0.3822,-0.212,2
-7.189100000000003,523,-4.6178,-2.2308,1
6.740499999999995,891,7.451299999999998,-0.9037000000000002,4
-0.9746,73,-0.7769999999999999,-0.2048,2
0.8916999999999999,64,0.8876999999999999,0,3
-0.3629,48,-0.3581,0,1
0.7567999999999999,38,0.7615999999999999,0,3
0.3803000000000003,968,2.5374000000000003,-0.9086000000000001,4
0.004,27,0.004,0,1
1.1141,28,0.5132,0.2823,4
-0.6640999999999999,26,-0.9218999999999999,0,1
0.0032000000000000006,28,0,0.008,2
0.5851000000000001,49,0.5851000000000001,0,4
2.1657999999999995,1049,3.1248000000000005,-0.8661000000000001,1
1.6948,84,1.1653,0,2
4.843799999999999,117,4.843799999999999,0,4
0.3797,24,0.3797,0,5
-1.5011,79,0.06559999999999999,-1.3089,3
-0.3979000000000001,96,0.47419999999999995,-0.8721,4
0.8584999999999999,40,0.8544999999999999,0.004,1
0.004,65,0.004,0,5
1.1441999999999999,22,1.1401999999999999,0.004,5
-2.0795,101,-2.0875,0.008,3
0.19290000000000002,58,0.1121,0,4
1.7124,50,1.7124,0,4
0.3796,29,0.3756,0,4
0.022300000000000042,69,0.35760000000000003,0,1
1.3779000000000001,92,0.8388,0,3
-0.32039999999999996,83,-0.32039999999999996,0,2
0.008,55,0.004,0,2
0.008,25,0.004,0,5
-0.27759999999999996,224,0.18810000000000004,0.004,1
-0.04560000000000003,100,0.2911,-0.4369,2
0.0121,30,0.0121,0,5
1.3368,175,2.0234,-0.6986,3
0.6945,100,0.4547,0.004,3
-3.0006999999999997,2228,1.6433,-2.0446,1
1.0648,50,1.0608,0,5
0.3716,29,0.3716,0,3
-0.5463000000000002,123,0.17400000000000004,0.0911,3
3.2303,288,3.2279000000000004,0,4
0.796,187,0.5282,0.012,5
1.0684000000000002,77,1.1740000000000002,-0.1008,3
-1.5305,91,-1.2747,-0.0534,1
0.8889,137,0.3796,0.27749999999999997,2
0.38319999999999993,160,0.34119999999999995,-0.0494,1
-0.6335000000000002,557,1.1019,-2.0696,3
5.519099999999999,370,4.1784,0.5646,3
-1.3552000000000002,162,0.3849,-1.7441000000000002,1
-1.1043,441,-0.5475999999999999,-0.48040000000000005,4
-0.1981,204,-0.1885,0,1
7.652399999999989,753,7.745099999999992,-0.5792,4
-0.10129999999999989,138,-0.10129999999999989,0,2
0.28740000000000004,71,0.10749999999999998,0,2
-0.44580000000000003,167,0.1961,0.004,4
0.16820000000000015,375,1.305,-0.18739999999999998,3
-0.8330999999999998,128,-0.7711999999999999,0,1
-0.4743,163,-0.17049999999999998,-0.769,2
-2.8282,145,0.5778,-3.1851000000000003,1
1.6336,44,1.6256,0,5
0,23,0,0,5
-0.32380000000000003,52,0.2021,-0.5299,4
0.3247,68,0.09290000000000001,0,2
-0.5438,98,-0.6435,0.004,1
0.6428,30,0.6428,0,5
2.2452,74,1.5958,0.6454,3
-0.5239,155,0.0322,-0.5601,2
-0.17519999999999997,108,-0.39899999999999997,0,3
-0.22729999999999992,234,0.6457999999999999,-0.2088,2
0.22190000000000001,57,0.2179,0,3
-0.0932,48,0.3815,0,5
1.3809,262,1.6953999999999998,0.0032000000000000006,2
-0.06470000000000009,264,0.38689999999999997,-0.45880000000000004,5
0.5483000000000001,186,0.7282000000000002,-0.3569,1
-0.4707,27,0,0,1
0.7234,110,0.3716,0.3526,4
0.393,26,0.393,0,3
1.6751,25,0.8822000000000001,0.2863,5
0,33,0,0,5
0.004,24,0,0.004,1
0.7696999999999999,192,1.4324999999999999,0,3
-0.09790000000000004,52,-0.10190000000000005,0,3
0.2761,41,0.3694,0,2
-0.13840000000000002,92,0.8728,0.004,4
-0.3237000000000001,260,1.2392,-0.9005000000000001,2
1.3719000000000001,728,1.9516,-0.6418,3
1.4348999999999998,98,1.2031,0,5
1.9886,44,1.4393,0,5
-1.409,330,-0.7649999999999999,0,1
4.160399999999999,1837,7.569299999999996,-1.3616,4
-0.319,82,0.012,0,2
0.5367,43,0.2458,0,4
2.9811999999999994,1153,4.335799999999999,-0.7307,4
1.0244,39,1.0705,-0.0461,4
0.6335,171,1.1082,0.004,5
-1.3997,28,-1.3949,0,5
-2.3241,204,0.19990000000000002,-2.528,1
-1.9688999999999999,221,0.044899999999999995,-1.0644,1
0.13479999999999986,440,2.3112,-2.068,3
-0.3143,56,-0.2715,-0.042800000000000005,4
0.3714000000000002,334,1.0362000000000002,-0.8859999999999999,3
0.401,22,0.397,0.004,4
0.746,77,1.0777999999999999,0,2
0,24,0,0,5
1.2222,61,1.2222,0,3
0.7678,133,1.5604,-0.8819999999999999,5
0.004,24,0.004,0,1
0.45520000000000005,178,0.04040000000000002,0,1
0.0804,59,0.0804,0,3
-0.289,81,-0.5751999999999999,-0.3201,2
-2.947599999999999,595,0.4816999999999997,-1.8509000000000002,4
-0.3395,30,-0.3395,0,1
0.3716,20,0.3716,0,4
-0.0048,30,-0.0048,0,3
-1.0198999999999998,146,-0.8223999999999999,0,2
-0.2761,40,-0.2761,0,4
0.6578999999999999,61,1.1401999999999999,-0.4823,5
1.8395,369,1.4917999999999998,0,2
-0.536,62,-0.03359999999999996,0,2
1.2477999999999998,55,1.8794,-0.6316,4
-0.5380999999999999,118,-0.7832999999999999,0.2452,5
-0.0167,27,-0.0167,0,4
0.7083,27,0.7083,0,5
0.5016999999999999,216,0.9026999999999998,-0.405,2
0.6191,158,0.6166999999999999,0.2863,1
1.2387,183,1.1216,0,4
0.8335999999999999,24,0.8384,0,5
1.0546,79,0.736,0,1
1.1529,101,1.1529,0,3
0.004,24,0.004,0,4
-0.7754,31,-0.7754,0,1
1.2961,531,2.6579,-0.43310000000000004,3
-0.3049,19,-0.3089,0,3
0.04459999999999997,28,0.04459999999999997,0,1
-0.619,48,-0.619,0,3
3.1641999999999997,148,2.9699999999999998,0.004,4
-2.3193,718,1.3994999999999993,-4.3775,2
2.2892,30,2.0069,0.2823,5
0.6227,417,0.6728999999999999,-0.0048,1
2.4588,288,1.3223999999999998,0.8017,2
-0.8776999999999999,56,-0.39899999999999997,0,2
1.7844000000000004,477,2.9172999999999996,-0.5980000000000001,5
1.1970999999999998,88,1.4856,0,5
-0.04839999999999989,42,0.005800000000000138,-0.0542,3
2.393,166,2.0364,0.3446,2
-0.47219999999999995,326,0.6783000000000001,-1.1497000000000002,3
0.5528,26,0.6062,-0.0534,1
5.519099999999999,370,4.1784,0.5646,3
2.4666,277,2.5007,-0.38810000000000006,5
0.004,24,0.004,0,4
-0.19749999999999993,1043,1.9813999999999998,-1.3515,4
0.09620000000000001,23,0.004,0,3
0,27,0,0,1
2.7988999999999997,797,4.460099999999998,-1.4849,5
1.2297,170,1.349,0.3514,5
1.3224,56,1.3192000000000002,-0.0007999999999999995,5
-1.7498,122,-0.6238,-1.3504,2
0.20539999999999997,46,0.10799999999999998,0,3
-2.525,774,-0.10810000000000014,-1.1783000000000001,2
0.045899999999999996,230,0.36769999999999997,-0.3218,3
0.373,21,0,0,4
1.1027,119,1.8717000000000001,-0.773,3
0.3582,129,1.0777,-0.3865,4
0.7510000000000001,91,0.8611,-0.1141,4
0.009599999999999984,75,0.4761,-0.4665,1
0.2967000000000001,120,0.2836,0.004,1
-1.6171999999999997,129,-0.5145999999999997,-0.4686,3
0.7525000000000001,70,0.5066,0.7246,3
-1.4027999999999998,1204,4.224,-2.1812,3
0.3778,153,0.3778,0,1
2.1358000000000006,148,2.3122000000000003,-0.3865,5
0.004,36,0.004,0,5
-0.2849,308,-0.24580000000000002,0.004,1
1.2373999999999998,31,1.2373999999999998,0,5
0.8044,298,0.7856999999999998,-1.1756,1
-0.6954,145,-0.7114,0.008,2
-0.9228,148,-0.9228,0,2
0,80,0,0,3
-0.7125,187,-0.004699999999999999,-0.773,2
1.1566,25,0.3597,0,4
4.5665,202,4.5633,-0.0007999999999999995,5
1.3688,194,0.6316999999999998,-0.0048,2
0.7699,146,0.1404,0,2
-0.0421,31,0.004,-0.0461,4
0.6133,49,0.6181,0,4
-0.17169999999999994,135,0.4793,0.004,2
0.36679999999999996,34,0.36679999999999996,0,5
0.004,23,0,0.004,1
-0.7666,35,-0.7666,0,2
0.18439999999999995,273,1.0708,-0.38730000000000003,1
-0.9075,73,-0.0096,0,2
0.14479999999999998,77,0.3837,0.004,4
0.004,56,0,0.004,1
1.9888,352,2.6125999999999996,-0.0421,5
2.7744999999999997,279,2.2817999999999996,0.2863,4
0.4593,70,0.4553,0,3
-2.0766,121,-1.4638,0.3446,3
0.5865,43,0.3484,0,5
0.9614,476,1.9778999999999998,0.0932,4
0.6838999999999998,1350,1.0077,-0.6868000000000001,3
1.2166,164,1.4197,0.004,3
-0.15000000000000002,35,-0.15000000000000002,0,4
-0.6752,26,0,-0.6752,3
0.008,21,0.004,0,5
0.11209999999999998,274,1.432,-0.3865,5
2.2584,83,2.0274,-0.0048,4
-0.3447,26,-0.3447,0,2
-1.517,275,0.44920000000000004,-1.9654,1
1.3197999999999996,327,2.1852,-0.3289000000000001,5
-0.17359999999999998,116,-0.4094,0,3
-0.24079999999999996,109,0.1385,-0.3865,2
0.3243,22,0.3243,0,1
0.40680000000000005,226,0.7274,-0.3286,2
-0.4706,24,0.0081,0,1
0.004,27,0,0.004,4
0.5204,24,0.5204,0,4
0.48769999999999997,28,0.48369999999999996,0,1
0.6068,29,0.7322,0.004,4
0.3646,36,0.3694,-0.0048,2
-1.0648999999999997,86,-1.1502,0,3
-0.24259999999999998,279,-0.045799999999999945,-0.2048,2
0.5938000000000008,773,4.545300000000001,-0.7982,5
-0.0007999999999999995,48,-0.0007999999999999995,0,4
-0.3375,48,-0.3407,0,1
0.8844,50,1.3631,0,5
-0.0007999999999999995,46,0,0,1
0.9803999999999999,157,0.548,0,4
-0.02779999999999992,457,1.0189000000000001,-0.43960000000000005,1
1.6768,163,1.6728,0.004,2
0.9561999999999999,53,0.9561999999999999,0,5
0.1748,68,0.0854,0.004,2
-0.8562999999999998,144,0.08830000000000002,-0.4699,2
-0.0007999999999999995,31,-0.0007999999999999995,0,1
1.6392,37,1.6352,0,5
1.9135,147,1.6063,0,4
0.6705,100,1.0578,-0.39130000000000004,3
1.378,31,1.378,0,5
-0.118,352,0.20350000000000001,0.0032000000000000006,4
-0.3825,78,0,-0.3865,3
-2.7264999999999997,636,1.8817,-2.8375000000000004,2
-2.4157,336,-2.0014000000000003,0.004,2
0.9534999999999998,305,1.5603,-0.7097,3
0,62,0,0,5
2.3118,163,1.8714,0.008,1
0.3597,53,0,0.004,1
-0.10720000000000002,28,0,0,1
-0.31970000000000004,78,0.0073,0.004,2
-0.33160000000000023,172,1.1402999999999999,-1.1555,2
0.065,34,0.5066,-0.4416000000000001,3
-0.7666,21,-0.7666,0,1
-1.3419,58,-1.3459,0.004,2
-0.39130000000000004,58,-0.0048,-0.3865,2
0.3796,25,0.3716,0,5
0.3756,25,0.3756,0,1
0.1134,58,0.1094,0,3
-0.6181,117,-0.3071,0.008,3
1.1433,132,1.1353,0.008,4
0.0962,106,0.0922,0,2
1.1327,23,1.1287,0,5
-1.5023,249,0.016800000000000058,-1.5311,1
-2.3075,263,0.13450000000000004,-2.7934,2
1.6775,94,1.6064,0.0711,5
0,26,0,0,3
1.0962,28,1.0962,0,5
0.17219999999999996,63,0.5012,0,4
-0.6608,176,-0.1673,0,2
-0.010100000000000053,124,0.8652,-0.5483,2
18.0191,1990,16.533099999999997,-1.1694999999999998,4
-0.796,95,-0.2595,0,4
0.004,24,0.004,0,3
2.1786000000000003,197,1.4115000000000002,0.2863,5
0.004,56,0.004,0,4
1.4992999999999999,160,1.3132,-0.0504,5
-0.27370000000000005,32,0.205,0,2
-0.7847999999999999,230,0.22240000000000001,0.008,3
2.184,137,2.6723,-0.0096,3
-0.4787,24,0,0,3
-0.3825,53,0,-0.3865,1
0.37079999999999996,47,0.37079999999999996,0,5
-0.4869,63,-0.4949,0.008,1
-0.9174999999999998,216,-0.24229999999999985,0.35660000000000003,1
0.8855,37,0.8815,0,4
3.6473999999999998,141,2.4984999999999995,-0.0421,5
1.7513999999999998,103,1.7561999999999998,-0.0048,5
2.6095000000000006,437,1.5573,0,4
0.38320000000000004,174,0.7446,0.004,3
0.6807000000000001,32,0.8782000000000001,0,3
0,22,0,0,1
0.026800000000000296,911,0.19630000000000009,-0.2549,4
0,171,0,0,5
0.7213,74,0.7133,0.004,4
-1.0202,114,-0.4647,0.3512,1
3.1251999999999995,304,1.9721999999999997,-0.3618,4
-2.333100000000001,412,-0.7738999999999999,0.008,2
0.3597,53,0,0.004,1
-0.6354,62,-0.6354,0,1
-0.7705,112,0.037599999999999995,0,2
-0.31970000000000004,78,0.0073,0.004,2
0.4747,109,-0.19420000000000004,0,5
-3.7757,612,-1.7697,-0.8102,2
0.1134,140,0.1094,0,5
0.5916,23,0.5964,-0.0048,5
0,23,0,0,4
0.5516,137,0.1106,0.0927,1
-1.0864,76,-0.7626,0.004,3
0.008,26,0.004,0.004,4
2.719,365,3.52,0.002400000000000001,3
0.6488,84,0.401,0.004,5
-0.4193,101,0.10919999999999996,0.004,3
-0.5132,64,-0.038500000000000006,0,1
0.05359999999999998,133,0.9977,0.0711,3
0.5769,69,0.2382,0,4
-0.7374,79,-0.3549,-0.3865,1
0.4324,32,0.4324,0,5
0.6334,24,0.3716,0,2
0.004,45,0.004,0,1
0,344,0,0,4
0.051100000000000007,32,0.2203,-0.1732,1
2.4798000000000004,457,2.1077000000000004,0.002400000000000001,3
1.9408,146,1.9946,0.008,3
-0.38330000000000003,64,-0.0007999999999999995,-0.3825,2
-0.1956,53,-0.1996,0,4
-0.09710000000000008,112,0.5749,-0.6712,1
-0.8801,141,0.03149999999999997,0.0116,1
-0.4626000000000001,100,0.15699999999999997,-0.6236,4
0.3836,27,0.3756,0.004,4
-0.346,23,-0.346,0,1
-1.7767999999999997,489,0.3065,-0.8848,2
0.34240000000000004,42,0.393,0.004,5
4.058399999999994,2048,8.062299999999993,-3.6287999999999996,5
-2.9958,201,-0.425,0.008,3
1.2090999999999998,99,1.1254,0,5
-0.9794000000000003,201,-0.5126999999999999,0.008,2
0.6948,27,0.6948,0,5
0.4215,150,0,0.004,1
-0.1609,33,0.3756,0,4
0.4028999999999999,26,0.4028999999999999,0,2
0.32660000000000006,202,-0.03779999999999993,0.3564,4
0.3393,55,0.6866,-0.3513,3
0.066,77,0.4485,-0.3825,3
0.2421,72,0.004,0,5
0.35040000000000004,559,0.8126,-0.22849999999999998,3
2.0712,306,1.6027,0.2492,2
0.5983,138,0.5983,0,4
-0.34199999999999997,36,-0.346,0.004,2
1.0475,99,0.741,0.3025,1
0.022699999999999942,84,0.019499999999999962,0.004,1
-1.1463999999999999,197,-0.6677,0,1
0.0753000000000002,198,-0.02779999999999999,0.0911,3
0.4507,93,0.4515,0,1
5.6588999999999885,1143,5.792899999999993,0.3413,4
-0.7096,105,-0.03439999999999996,-0.6752,1
-2.2288999999999994,162,-0.6974,-1.5299,4
0.011200000000000002,64,0.011200000000000002,0,2
-0.5498000000000001,82,-0.5489999999999999,0,3
0.7372,128,0.7869999999999999,-0.0048,4
-0.29339999999999994,44,-0.29339999999999994,0,5
-1.0497,99,-0.2467,-0.807,3
1.3556000000000001,26,1.3556000000000001,0,5
-0.7873,27,-0.7873,0,2
0.2879999999999999,403,0.05250000000000002,0.004,2
1.0896,102,1.0863999999999998,0.0032000000000000006,4
3.8390000000000004,699,3.5908000000000007,-0.44489999999999996,5
-2.7083,393,-1.9062000000000001,0.0943,3
-0.29640000000000005,23,0.0949,-0.3865,4
-0.8204999999999996,665,1.9783000000000002,-1.0537,3
-0.1945,43,-0.1945,0,2
0.667,170,0.7559,-0.3507,5
0.7888,65,0.5747,0.004,5
-0.4341999999999999,27,0.1982,-0.6316,5
1.9629999999999999,93,1.7537,0,4
-0.14899999999999997,72,-0.14899999999999997,0,2
0.6818000000000001,87,0.3694,0.3124,1
0.2796,31,-0.2635,0.004,5
-1.8055000000000019,441,-1.4661000000000004,-0.3365,3
0.1851,29,0.1851,0,4
0.4132,24,0.4092,0,4
1.4994999999999998,202,1.5692,0.012,3
0.007200000000000001,54,0.004,-0.0048,2
-1.5906,66,-0.8334,-1.2592,1
-2.8838999999999997,421,-0.7865,-0.761,2
0.5434999999999999,48,0.5434999999999999,0,5
-1.494,275,-0.2547000000000005,-1.0216,3
-0.9825999999999999,273,-0.3737,-0.0007999999999999995,3
0.4019999999999999,249,0.7937000000000001,0.1991,5
-0.08349999999999999,117,-0.0875,0.004,2
0.40569999999999984,671,1.09,-0.9342999999999999,3
0.3277000000000001,99,-0.6167,0.7238,2
0.4965,45,0.4965,0,4
4.5813999999999995,381,3.9480000000000004,0.012,4
-0.9088000000000003,441,0.18759999999999988,0.2629,2
1.0917,26,1.219,0.004,5
0.008,105,0,0,1
-0.5166000000000002,122,-0.7126000000000003,-0.0461,1
-1.0566999999999998,234,0.03550000000000003,0,1
0.4051,39,0.4011,0.004,4
0,27,0,0,5
0.397,26,0.397,0,4
-0.4834000000000001,182,-0.47300000000000003,0,1
1.5525,145,1.8775,0.008,5
-1.737,339,-0.9183000000000001,0.010400000000000003,2
0.7646,24,0.7646,0,2
0.009799999999999975,25,0.3716,-0.3618,4
0.2411,86,0.021500000000000012,0.0156,1
0.4234,151,0.3822,-0.212,2
0.004,16,0,0,4
2.4429,162,2.4309,0,5
0.9975999999999999,94,0.9935999999999999,0,3
-0.8293000000000001,171,-0.35380000000000006,-0.0007999999999999995,3
-0.6776,20,-0.6776,0,1
-1.7498,122,-0.6238,-1.3504,2
1.4172,26,0.9848,0,5
1.2988000000000004,215,0.7568,0.0116,5
-1.0231999999999999,186,-0.1493,-0.3825,3
-0.010900000000000024,61,0.3716,-0.3865,4
0.3916,58,0.3836,0.004,2
1.8054,464,2.1489999999999996,-1.1267,4
4.529299999999999,2991,3.075899999999999,0.29279999999999995,2
-0.2042000000000004,427,1.7738,-1.9587,1
0.4686999999999993,447,1.5513,-1.3444,5
-2.2847,302,0.20619999999999997,-1.3017999999999998,2
3.7983999999999973,754,6.647099999999999,-2.7616,3
-0.5397000000000001,30,-0.5437000000000001,0,1
1.3809,262,1.6953999999999998,0.0032000000000000006,2
-5.294000000000001,1033,2.0180000000000007,-8.097700000000001,1
0.04700000000000004,36,0.04700000000000004,0,1
2.2570000000000014,1133,3.1288000000000005,-2.1491000000000002,3
2.1355,35,2.1315,0.004,5
-1.2331,51,-0.2675,-0.42910000000000004,3
0.7063999999999999,348,1.4695,-0.18359999999999999,1
0.6133,49,0.6181,0,4
0.11720000000000003,105,0.4086,-0.2914,2
-1.9607999999999997,284,0.13700000000000018,-2.2476,4
0.26969999999999994,42,0.6007,0,3
2.3289,136,2.0023,0.004,5
3.7003999999999984,409,4.565699999999999,-0.16999999999999998,4
0.3416999999999999,218,1.9129,-1.3598999999999999,1
0.8384000000000003,796,1.4785000000000004,0.032,3
-0.2276000000000002,310,1.1572,-1.3981,4
-2.5509999999999997,264,-0.4086,-2.2643,1
0.8082,171,0.5844,0,2
3.0103000000000004,154,2.9983000000000004,0.008,5
1.0799999999999994,349,1.0404999999999995,0.5768,5
0.030800000000000043,195,-0.14539999999999986,-0.3629,3
5.026200000000001,872,5.063,-1.0943,3
0.00019999999999992246,75,0.4789,0,2
-1.4597,432,-0.6159999999999999,0.02,3
1.0557,122,1.0979999999999999,0,5
0,43,0,0,4
-0.6456,45,-0.6456,0,3
-0.39349999999999996,76,-0.39749999999999996,0.004,3
-0.7138,467,-0.28450000000000014,-0.6991,4
-0.10710000000000003,48,0.3716,0,3
-0.5650000000000001,93,-0.18250000000000002,-0.3825,1
0.4480999999999999,164,0.2854000000000001,-0.0534,2
-1.2687999999999997,352,-0.17519999999999997,-0.6712,3
0,36,0,0,1
2.4087,510,2.1866,0.008,4
-0.3952,77,-0.0167,-0.3865,1
-0.44420000000000004,288,0.5182999999999999,-0.769,2
1.0897999999999999,64,0.7432,0,4
-0.018200000000000244,224,0.9963999999999998,-0.769,2
0,36,0,0,4
2.184,137,2.6723,-0.0096,3
0.3372,33,0,0,1
0.008,24,0.008,0,2
5.5932999999999975,883,6.958999999999998,-0.6866,4
0.6597999999999999,55,0.6597999999999999,0,2
1.2738,19,1.2738,0,5
-0.4916999999999998,226,-0.7951999999999999,-0.3506,5
-0.9921,96,0.4887,-0.9452,2
0,37,0,0,5
-0.5628000000000001,222,0.08380000000000001,-0.26870000000000005,1
-0.4727,46,-0.4727,0,1
-0.378,50,-0.378,0,4
-0.5035000000000001,51,-0.0007999999999999995,-0.5027,3
2.7723999999999998,135,2.6473,0.008,5
0.8205,38,0.8205,0,1
0.7077,57,0.2713,0,5
0.5106,36,0.5106,0,3
1.6548,65,0.79,0,4
-0.11869999999999997,355,0.17980000000000004,-0.38330000000000003,1
-2.6676,230,-0.32170000000000004,-2.3411,1
0.5062,58,0.5062,0,3
0.9218,22,0.5806,0,3
-1.0024999999999997,91,-0.6451,0.004,2
0.23310000000000003,45,0.22909999999999997,0,5
0.6709,86,0.32330000000000003,0,1
-1.3594999999999995,264,0.41070000000000007,-1.071,4
0.86,27,-0.0048,0,5
0.9458,32,0.9418,0,5
0.4584,32,0.4584,0,5
0.3716,21,0.3716,0,4
-1.2826000000000002,102,-0.659,-0.6316,2
0,26,0,0,2
0.3796,69,0.3796,0,4
0.1395,31,0.522,-0.3825,4
0.5528,26,0.6062,-0.0534,1
2.400899999999999,942,2.883,-0.043200000000000016,5
0.9516,193,0.3072,0.004,2
-1.9177999999999997,225,-1.2915,0.004,3
0.3796,52,0.3756,0,5
0,24,0,0,2
0.3796,31,0.3796,0,5
-0.4787,47,0,0,2
-1.4565000000000001,544,-0.7664000000000002,-0.68,3
-1.6072,125,0.012,-0.5203,1
1.3417999999999999,87,1.3417999999999999,0,4
2.3966000000000003,48,2.3926000000000003,0.004,5
3.4935,206,3.6102,-0.3825,4
-2.1739,286,-0.06669999999999995,-2.1112,3
0.5263999999999999,282,1.1124999999999998,-0.49549999999999994,5
0.6134,42,0.6134,0,4
-0.1619000000000002,204,-0.14620000000000008,-0.1968,2
-0.6345000000000001,47,0.09590000000000001,-0.7256,1
0.34960000000000013,310,0.10980000000000012,0.008,2
0.12090000000000001,35,0.12090000000000001,0,3
-0.6153,110,0.004,-0.3825,4
-0.5239,155,0.0322,-0.5601,2
-0.13920000000000002,80,-0.359,0,1
0.30510000000000004,25,0.30510000000000004,0,4
-2.9591,192,-2.667,-0.8352,2
2.0176,35,1.5852,0,5
1.2857999999999998,223,1.2777999999999998,0.004,5
-1.0257999999999994,1384,4.2364,-0.4789,3
1.2523999999999997,564,2.1416,-0.7282,1
0,21,0,0,1
-4.977699999999999,880,0.9035999999999998,-5.966,2
-1.891,84,0,-0.9124000000000001,1
0,47,0,0,2
2.4530000000000003,254,2.6345,0,2
1.6449,229,1.9352999999999998,-0.0048,4
2.5054000000000003,25,1.9623,0.004,5
1.5091,440,2.156,-1.2027999999999999,4
2.0367,212,2.2337000000000002,-0.8022,4
-0.3665999999999999,80,0.10810000000000008,0,3
-0.16999999999999998,56,0.004,-0.178,5
-0.6463,89,-0.6503,0,1
-0.271,101,-0.04059999999999994,0.008,1
0.4145000000000001,330,1.5913,-2.2323999999999997,3
1.5817999999999999,76,1.5817999999999999,0,3
-1.7221999999999995,62,-1.2474999999999996,-0.4787,3
3.3078000000000007,360,4.4846,-0.8302,5
2.688900000000001,182,3.047600000000001,-0.3865,3
-0.8019000000000002,253,1.0745999999999998,-0.9143000000000001,2
2.2617000000000003,173,1.0116,0.2501,5
-0.3029,62,0.08360000000000001,-0.3865,1
-2.9537,382,-0.6547999999999999,-1.3748,2
0.6871999999999999,75,0.8891,0.004,5
0.3828,62,0.3756,0.008,2
-1.5244,66,-1.5284,0,1
1.7352999999999998,250,2.8042999999999996,-0.38330000000000003,3
2.2079000000000004,21,2.2079000000000004,0,5
1.0906,30,1.0906,0,4
0.393,34,0.393,0,4
2.0523000000000002,449,1.6638000000000002,0.2971,4
1.4154999999999998,96,1.3296999999999999,0,5
-0.22069999999999987,75,-0.40689999999999993,0,2
-1.5119,109,-0.08230000000000004,-1.2321,3
0.208,49,0.004,0,1
-0.23600000000000002,41,-0.0425,0,2
0.3589,45,0.3589,0,4
-0.8979000000000001,188,-0.19240000000000007,-0.3825,1
0.04400000000000001,40,0.5367,0.004,4
-0.02410000000000001,99,0.2469,0.004,1
-1.9697,444,-1.2033999999999998,-1.2203,1
2.1599,172,2.9384999999999994,-0.7778,5
0.7553,30,0.7513,0,4
0.5517,54,0.4623,0.004,5
-1.4087000000000003,246,0.5478999999999998,-1.9606000000000001,2
-0.9502999999999999,205,0.34380000000000005,-1.3021,3
0.004,24,0,0,5
0.24570000000000006,340,1.7339,-1.6124,4
1.4535999999999998,87,0.5808,0.008,5
-0.42110000000000003,70,-0.42510000000000003,0,3
1.1828,21,0.7928,0.004,4
0,28,0,0,5
0.13999999999999996,34,0.2329,0,2
0.3756,41,0.3756,0,4
-1.5381999999999998,544,-1.0009000000000001,-0.8889,2
-0.4237000000000001,198,0.8489,-1.3330000000000002,3
-0.38029999999999997,76,-0.1755,-0.2088,2
-2.2573,178,0.06689999999999996,-1.6784,1
0.7286999999999999,43,0.3716,0,3
0.09770000000000001,20,0.0937,0.004,4
-0.0054000000000000575,200,0.13739999999999997,-0.3865,3
-0.6578999999999999,248,0.34550000000000003,-0.3825,1
0.6609,30,0.6609,0,2
0.2238,36,0.004,0,1
-0.5674000000000002,218,-0.37470000000000003,0,3
-0.8387,76,-0.2722,-0.42360000000000003,1
-1.8904,440,0.8160999999999999,-2.9290999999999996,3
-0.01150000000000007,164,-0.5636000000000001,0.2903,3
-0.21370000000000003,152,0.25379999999999997,0.011200000000000002,5
0.1029,38,0.0989,0,2
3.5038000000000005,732,5.1732,-0.251,3
8.050599999999996,964,7.536199999999998,0.33690000000000003,5
1.9496,146,1.9464000000000001,-0.0007999999999999995,4
0.6215,478,2.2440999999999995,-2.0654000000000003,3
1.9584999999999997,276,2.2813,0.004,3
2.6339,290,2.7515,0.008,3
-1.725,61,0.10009999999999997,-1.3464,2
1.1220999999999999,170,1.6393,-0.765,4
1.2820999999999996,1086,2.805999999999999,-2.2641999999999998,2
3.1006,173,2.4204,0.004,4
-1.3493,147,0.8920000000000001,-2.2304000000000004,1
-0.022599999999999953,58,0.5139,0,4
0.9142000000000001,235,0.2088000000000001,0.4792,5
-1.1208,101,0.20989999999999998,0,1
0.1059000000000005,271,-0.0400000000000001,0,2
-2.7098999999999998,60,-1.3847,-0.8465,3
0.09020000000000003,178,-0.2722,0.3632,1
-0.19730000000000006,77,0.6089,-0.8102,5
-0.9053999999999999,113,0.008,0.035199999999999995,2
0.2650999999999998,65,1.3380999999999998,0,4
0,36,0,0,4
0.7386,155,1.2843,-0.0464,5
0.019399999999999973,87,0.019399999999999973,0,5
-2.3982,456,-1.5410000000000004,-0.8636,3
0.3492,123,0.008,0,1
-0.0048,20,-0.0048,0,5
-1.5821999999999998,404,1.0478,-2.5362999999999998,1
0.1891,79,0.1891,0,4
-0.07460000000000006,150,0.39690000000000003,0.008,1
-0.288,100,-0.5458,0,2
0.5229000000000001,45,0.8582000000000001,0,2
0.3561,209,-0.001299999999999902,0.3534,2
