@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
1.6613000000000002,0.11950000000000005,5
-0.6656000000000001,-0.3244,1
0.12090000000000001,0,4
-0.6092,-0.331,1
-5.6888000000000005,-0.7893,2
-1.6016000000000004,-0.5265,1
1.8839999999999997,0.055900000000000005,3
0.012,0,5
0.39999999999999974,-0.0007999999999999995,5
1.7161000000000002,0.004,4
-1.9207999999999996,-0.9177,4
-0.0504,0,2
1.3403,0.004,5
-1.5534000000000001,0,2
-1.3457999999999999,0,3
2.2452,0.004,3
1.018,0.02,1
-0.7390000000000001,0.004,1
0.2481,0.4252,5
1.2618999999999998,0,4
-0.30019999999999963,-0.7007,4
1.5113,0.1905,2
0.3716,0,1
0.2458,0,5
-0.15780000000000002,0,5
-1.7731,-0.06730000000000003,3
0.4662,0,4
-1.2844000000000002,0.2318,3
-0.16339999999999993,-0.1975,4
-0.19499999999999998,-0.20299999999999999,1
0.7424,0,2
0.6283000000000001,-0.36629999999999996,4
0.909,0.4364,3
0.559,0.09340000000000001,1
-1.2729,-0.325,3
0.5270999999999999,-0.333,3
1.282,0.3186,4
0.37479999999999997,0,4
-0.7634,0.004,2
-0.7498,0,5
-0.36060000000000014,0,2
-0.2802,0.004,2
1.0667999999999997,0.4627,2
1.8117,0,4
0.5433,0.004,4
-0.7578,0,1
0.3756,0.004,5
-0.6347000000000003,-1.2281,3
0.32920000000000016,0.5106,3
-0.327,-0.331,1
0.9608999999999999,0,3
0.41109999999999985,0.4404,5
1.137,0,2
2.4243,0.0695,1
3.32,0.008,4
0.2458,0,4
0.0848,0.004,5
-0.16090000000000004,0,3
0.3917,0.004,4
0.5702,0,5
1.1179999999999999,0.373,3
2.1987,0.004,4
0.008,0,1
-0.0007999999999999995,0,2
-0.4675,0.004,1
0,0,1
0.012,0.004,1
-1.1658,0,1
1.3357999999999999,0.2318,2
1.2118,0,5
-0.9516,-0.0048,2
-0.7442999999999999,-0.5333,2
-1.0704,-0.1975,2
0.4944,0,4
-0.20890000000000003,0.004,3
0.4885,0,5
0.2952,0,4
-2.1992,0.004,5
0.3836,0,5
-0.8537000000000001,-0.331,2
-3.2371999999999996,0.247,3
0.6394,0,4
-0.5356,-0.0048,3
0.6393,0,3
5.6754999999999995,0.5246,5
0.7829999999999999,0.004,4
-1.1273,0.004,3
0.008,0.004,1
-0.43890000000000007,-0.331,2
0.6846,0,5
0,0,1
0.031099999999999958,0.004,3
2.0628,0.7216,4
0.7504,0,3
1.1188,0,4
-0.4687,0,1
0.6022,0,1
0,0,3
0.15449999999999997,0.2421,5
0.20950000000000002,0,5
-0.5517,0.008,3
-5.2804,0.012,1
0.24020000000000002,0,2
0.3629,0,2
0.559,0.3204,5
-0.0548,0,2
-0.21109999999999995,0,3
3.3119999999999994,-0.0895,5
0.43559999999999993,-0.333,4
0.7175,0,2
-0.0494,0,2
1.6002,0,4
-0.0641,0,4
0.051100000000000007,0.004,1
-2.0130999999999997,-0.3409,1
0.48819999999999997,0.004,2
-0.29159999999999997,0,1
-6.3098000000000125,-0.06960000000000002,3
0.12879999999999997,-0.321,5
0.012399999999999991,0.208,4
-0.6763,-0.2842,1
0.014500000000000013,0,5
-0.39499999999999996,0.004,2
-0.4242,-0.0377,3
1.1216,0.2101,4
1.8121000000000007,0.3981,3
-0.3268,0,4
1.649,0.2578,4
-0.573,0.004,5
0.39239999999999997,0.0651,2
-0.692,0,1
0.3479000000000001,-0.6595,2
0.3891,0,5
-2.0270999999999995,0,1
0.3796,0,5
-0.6355,0,1
-0.1275000000000001,-0.0771,4
0.9053,0.3487,3
-0.9814999999999999,0.004,2
-0.9351,0.004,3
1.5274,0.4324,5
-1.2894,0.004,4
-0.5199,0.0957,4
-0.4479,-0.0007999999999999995,3
-0.9670000000000001,0,2
0.9737,0.0922,4
-1.1784999999999999,0.3412,1
2.1403,0.17160000000000003,2
1.5307,0.024,5
-0.4804999999999999,-0.3482,1
-1.6721,0.09390000000000001,1
9.336799999999995,0.7907,3
-1.204,0.3303,1
0.25270000000000004,-0.33849999999999997,3
-1.8698,-0.327,2
0,0,1
0.7664,0,5
0.7570999999999999,-0.335,2
-1.2605000000000002,0.17760000000000004,5
0.3756,0.004,5
0.48629999999999995,0,3
0.7393000000000001,0,3
1.5501999999999998,0.2101,4
0,0,1
0.7472,0,4
-0.5473,0,1
0.9966999999999999,-0.6691,4
-0.13959999999999997,-0.333,3
0.004,0,5
-0.6872,0,2
-0.07499999999999998,-0.0048,4
7.3745999999999805,2.5449000000000006,4
0.10409999999999997,0,1
-0.40120000000000006,0.004,2
-0.8230999999999999,-0.29069999999999996,3
0.6324,-0.8663,4
1.1503999999999999,0,5
-0.38330000000000003,0.004,2
0.8373,0,3
0.7618,-0.3654,2
0.9949999999999997,-0.3043,2
-0.5233,-0.0007999999999999995,3
-3.954199999999999,-0.1272,2
0,0,3
1.7183,0.2438,5
0.04970000000000012,-0.44389999999999996,5
1.0901,0.5567,5
0.32919999999999994,-0.0048,1
-0.4617,-0.4657,1
0.9521999999999999,0,5
1.4574,0,4
0.6125999999999999,0,5
0.3716,0,2
1.3779000000000003,0.6597999999999999,3
-0.6412,-0.6452,2
-0.3864000000000003,-0.393,4
1.0178,0.2532,5
-0.7305999999999999,0,1
-1.896,0.008,3
4.4908,-0.3327,4
0.004,0,1
0.3621000000000001,0.004,5
0.36609999999999965,0.6643999999999999,3
-0.39770000000000005,0.2438,5
0.7089,0,1
-1.5690000000000002,0,2
1.3957,0.3346,1
0.5657,0.2578,4
-2.6247,-0.08699999999999997,3
-0.47950000000000004,0.004,2
-1.6333999999999997,-0.658,3
0.3882,0,2
-0.2715,0,3
0.40900000000000003,0,4
0.3359999999999999,-0.6652,4
-0.3106,0.004,1
1.2202,0,2
-1.0166000000000002,0.03759999999999997,3
0.9036000000000001,0,5
0.004,0.004,5
0.0901,0,3
1.4527999999999999,0.3396,2
3.1390000000000007,-0.13299999999999998,5
0.8877999999999999,0,4
0.022499999999999964,0,4
1.3515,0,5
0.9710000000000003,0,4
1.1393,0,1
0,0,1
-0.6478999999999999,0,1
0.12090000000000001,0,3
1.8860000000000001,0,5
-0.47950000000000004,0,1
0.3756,0.004,2
0.1006,0,3
0.5004,0,5
-0.32580000000000003,-0.057,2
0.3413999999999999,-0.2766,1
-0.33580000000000004,-0.331,2
1.0244,0,4
0.8728,0,4
-0.3704,0.004,3
-0.0456,0.44020000000000004,1
1.0172,0,4
-0.47950000000000004,-0.0048,2
-0.0857,0,3
-1.0029,-0.5086,1
0.746,-0.33180000000000004,2
-0.5407000000000001,-0.3662,3
0.242,0,4
0.6658999999999999,0,5
1.7070999999999998,0,5
0.5476,0,4
1.5621999999999998,0.0974,5
0.09190000000000001,0,1
1.0903,0.4444,5
-3.0219999999999976,-0.5798,2
-0.48350000000000004,0.012,2
5.584799999999993,-0.308,5
0.7424999999999999,-0.3883000000000001,4
1.3762,-0.329,4
-1.2445000000000002,0.004,2
0.10009999999999997,0,5
0.20209999999999978,0.4634999999999999,1
0.8895,0.004,4
-2.2510000000000003,0.16430000000000006,1
-0.4139999999999999,0,2
2.5747999999999998,-0.3595,5
0.8973999999999998,0.4856,2
1.6982,0.3474,5
-0.7714,0,1
0.09309999999999999,-0.0048,3
0.004,0,3
0.8293,0.004,3
0.8283,0.01639999999999997,2
-0.39499999999999996,0,2
-0.9588,0,1
-0.39170000000000005,-0.1935,2
1.877,0.4983,4
0.3751999999999999,0,3
0.3756,0,3
0.7729,0,5
-0.20859999999999995,0.012,1
0.3972,0,3
0.004,0,4
0.5644,0.008,4
-1.1716,-0.30739999999999995,1
2.5550999999999937,-0.4363,4
0.9148999999999999,0.2249,1
1.0664,0.3396,3
5.9262,0.008,5
1.2941,0.2101,4
0.12090000000000001,0,5
-0.21249999999999994,0.004,3
2.2962,0.4316,3
-1.5318999999999998,0.2274,3
0.6391,0,4
-0.5168,-0.5698000000000001,2
2.1545,0.6968,5
1.6578,0.2478,4
1.1808,0.2578,5
-0.6630000000000001,0.1119,1
-2.6323,0.19,2
-0.20669999999999997,0.008,5
-0.3865,0,3
0.8813,0.3313,4
0,0,5
0.054200000000000026,0.004,1
0.8797000000000001,0.22899999999999987,3
1.3089,0.1835,4
0.5814,0,4
0.4074,0,3
0,0,5
0.393,0,1
-0.49229999999999996,0,2
-0.0048,0,2
-1.3954000000000002,-0.5861000000000001,1
0.004,0,2
1.3881000000000001,0,5
0.4614,0.4574,3
-2.1209000000000002,0.7864000000000002,3
-0.0007999999999999995,0,1
-0.040499999999999994,0,1
0.004,0,5
-4.308500000000001,-0.0315,1
-0.0928,0,2
0.12110000000000001,0.008,1
-0.0004999999999999449,-0.327,2
2.9612000000000007,0.24989999999999996,5
-0.40359999999999985,-0.0007999999999999995,4
-2.4074999999999998,-0.4586,2
-1.1544,-0.3089,2
0.535,0,5
-0.5278,-0.2007000000000001,4
-0.14329999999999998,0,1
-0.2596,0,4
-3.0006999999999997,-1.0308,1
-1.0813,-0.6893,4
-1.0295000000000005,0.4445,3
-0.1345000000000001,-0.3353,2
3.6624,0.5173999999999999,3
1.1240999999999999,0.2578,3
0.8676,0.4364,3
0.0201,0,5
0.012,0.004,1
-1.5874,0,3
-1.8234999999999992,-0.7886999999999998,2
0.02560000000000001,0,4
-0.5251,0,2
-2.4116,-1.6033999999999997,1
0.3716,0,2
0.014600000000000002,0.377,1
0.7083999999999999,0,5
-1.6285999999999998,-0.5325,1
0.4768,0.008,1
-3.5552999999999995,-0.4979,2
0.6674,0,3
1.4486999999999999,0.004,4
3.3465,0.4798999999999999,4
-0.6502,0,2
0.5146000000000001,0.004,4
0.2287,0,4
0.963,0,5
-0.006800000000000136,0.2318,5
1.7045,0.2101,4
-1.5799000000000003,-0.3006,2
-0.536,-0.0237,2
0.817,0.4324,4
0.8808,0.004,5
-1.0227,-0.7004,1
-1.0885,0,2
-0.0435,-0.0435,2
-1.3324,-0.0048,5
7.8664,0.6762,5
1.3639999999999999,0.4485,3
-1.3349000000000002,0,3
-0.034399999999999986,0,1
1.1362,0,5
-0.3268,0,4
-3.1101,-0.327,1
0.2146,0,2
-1.2833999999999999,0,4
0.5270999999999999,-0.333,3
-0.01970000000000005,0,4
0.3452,0.004,5
0.5012,0,5
-1.8515999999999997,-0.8996999999999999,3
4.3466999999999825,-1.0408,1
-1.644,0.1882,3
-0.3369,-0.3409,1
0.1058,0,1
0.6365,-0.2113,4
-0.12410000000000027,-0.9885000000000002,4
-0.0007999999999999995,0.004,1
0.5368999999999998,-0.327,2
2.6757000000000004,0.3474,5
0.9720999999999999,0.004,5
0,0,1
-0.11140000000000005,-0.0896,2
0.7504,0,3
0.0753000000000002,0.012,3
-2.1299999999999994,-0.5083,3
-2.6578000000000004,-0.3466,2
-0.3865,0,2
-0.14089999999999994,-0.005599999999999999,2
-0.8207,0.004,1
0.6672,0,5
3.6306,-0.7956000000000001,4
0.3795,0.008,4
2.2047,0.1235,5
1.3794,0,5
0.31919999999999993,0,4
-0.20580000000000004,-0.8831,3
0.3756,0,2
0.7567999999999999,0,3
0.0241,0,4
0.7913999999999999,0,3
0.3887,0,5
0.007200000000000001,0.004,5
0.4887,0.004,4
-1.2964,-0.1935,2
2.1431,0.6621999999999999,3
7.044899999999993,0.7453,3
-0.5885999999999998,0.4722999999999999,2
0.5718,0,4
-3.7048999999999985,-0.6315,2
-0.32639999999999997,0.3612,1
0.3756,0,4
-1.5683999999999998,-0.4617,1
0.31829999999999997,-0.704,1
0.26180000000000003,0.4324,5
1.9903000000000002,0,5
0.2772,0,2
-0.024900000000000033,0.008,4
-1.7752999999999997,0.502,3
-0.6642999999999998,-0.5454999999999999,1
0.2498,0.1167,3
0.3938,0.004,5
-0.12409999999999999,-0.12409999999999999,1
-0.3206,0,1
-0.8251999999999999,-0.0007999999999999995,2
0.09179999999999999,0.3396,3
1.8801999999999999,0,5
-0.7302,0.2492,1
0.393,0,3
2.9768,0.3226,4
0.5275,-0.0588,5
1.0037,0.23500000000000001,3
-0.0097,0,4
-0.0087,0,2
5.211199999999997,0.24380000000000002,5
0.7686,0,5
-1.4281999999999997,-0.2995,2
-0.28509999999999996,-0.3341,1
-0.7833,0,1
-0.8268,0.008,1
0.4037000000000002,0,3
1.5902000000000003,0,1
-0.5476,0.004,2
-0.24259999999999998,0.008,2
3.607500000000001,0.008,5
0.7472,0,2
-0.3035,0,4
0.0032000000000000006,0,2
1.7352,0.018500000000000016,2
0.9572,0,5
3.096099999999995,0.4217,4
0,0,1
0.43949999999999995,0.4636,4
-1.4647000000000001,-0.005599999999999999,3
0.8511,0.012,2
0.5794999999999997,0.2238,1
0.7257,0,5
1.4782,0,4
1.8452000000000002,0.5764,5
-0.03549999999999999,-0.034699999999999995,1
-0.12070000000000003,0.0974,3
-0.3447,0,5
-0.4514,-0.0048,2
-0.45620000000000005,0,4
-0.3487,0,3
0.043800000000000006,0,4
0.0945,0,3
0.004,0,4
0.4528,0.004,1
0.3796,0.008,5
-2.03,0.208,3
0.004,0,3
-0.45920000000000005,0.010199999999999987,1
-0.2687000000000001,0,4
-0.5731999999999999,0,1
0.3716,0,4
0.004,0,1
0.12090000000000001,0,2
0.526,-0.5365,4
1.0365,-0.0516,3
-0.5594,0,4
0.6922,0.4356,4
2.7291999999999996,0,4
0.4782,0.004,5
-1.4085,0,2
1.1148,0,3
-0.0817,0,3
1.5547,-0.046,5
-0.8832,-0.3654,3
0.7508999999999999,0.2618,1
0.008,0,1
-0.2635,0,1
0.7063999999999999,-0.3654,4
0.6001,0,5
-0.42379999999999995,0,3
0,0,5
-0.47079999999999994,0,2
-0.0087,0.004,2
0.8020999999999998,-0.6795,2
2.1559000000000004,0.34259999999999996,2
3.0177,-0.6360999999999999,5
-1.6105000000000005,-1.0657999999999999,2
-1.1025999999999998,0.18359999999999999,2
0.08389999999999997,-0.35960000000000003,4
0.8406,0,2
-0.16790000000000008,0,3
-0.5913,0,1
0.26309999999999995,-0.331,1
-1.1966,-0.3211,3
0,0,1
1.8034999999999999,0.4404,4
0.37,0,3
0.3157,0,1
5.890899999999997,0.24439999999999998,5
7.124899999999997,0.10250000000000006,4
0.008,0.004,1
0.372,0.34659999999999996,4
7.132799999999994,1.4808,5
0.18159999999999998,0.004,3
0.2243,0,3
0.004,0,5
0.8975,0.004,5
0.2792,-0.26480000000000004,2
0.582,0,5
-0.6252000000000001,-0.2313,2
0.1865,-0.014400000000000024,5
0.004,0.004,5
0.15930000000000016,0.5047,3
-0.6626000000000001,0.004,3
1.1763000000000001,0.2131,3
-0.8654,-0.43240000000000006,2
0.9985999999999999,-0.0048,5
0.3985,0.008,3
0.7140999999999997,0,4
-0.22800000000000004,-0.1983,1
0.4234,0.2492,2
0.6067,0.004,5
1.1634,-0.3614,5
-1.2232,-0.11250000000000004,5
1.1529,0.006199999999999983,3
0.4925,0,4
1.1356000000000002,0.219,4
0.7432,0,5
-1.5337999999999998,0,2
1.0870000000000002,0.004,2
0.008,0,1
0.8238,0,4
-0.8394999999999999,0,4
1.0141,-0.662,4
0.4604,0.004,2
-4.713400000000001,-0.3089,1
1.1738,0.2101,5
-1.8525,0.012,2
1.9777,0.004,3
0.1016,0,3
-4.5183000000000035,0.5408,1
-0.04290000000000005,-0.3588,1
1.6325999999999998,-0.0048,5
-0.08949999999999997,0,1
4.285799999999999,0.2354,4
0.010500000000000006,0.004,3
2.5101999999999998,0.45699999999999996,4
0.18610000000000002,0.004,3
-1.537,-0.331,1
-1.3429,0,3
-0.010400000000000024,-0.014400000000000024,4
0.5092,0,5
0.5139,0,4
-0.7804,0.008,1
-0.04930000000000001,0.3372,1
-0.8536,0,2
0.7856999999999998,0,1
0.35459999999999997,0,2
0.17950000000000002,-0.6578999999999999,2
0.004,0,3
-1.0407,0,2
0.4915,-0.3853,3
-0.1846,-0.1846,2
-0.33160000000000023,-0.3164,2
2.2186,0.09620000000000001,2
-0.7761,0,3
0.18819999999999998,0.004,3
-1.4819,-1.2053,3
-1.0867,-0.2153,1
-0.6607999999999998,0.008,3
-2.6459,-0.5984,4
0.5415000000000001,0.09620000000000001,1
0.008,0,2
-0.23779999999999996,-0.0007999999999999995,2
4.526699999999999,0.12329999999999999,5
-0.9649999999999999,-0.0007999999999999995,5
-0.03970000000000001,0,1
0.7472,0.004,4
0.4887,0,5
0.008,0,5
0.2057,0.004,5
-0.17519999999999997,0.2238,3
0.7223999999999999,0.3396,4
-2.2847,-0.377,2
-0.0835,-0.0048,1
0,0,4
0.619,0.004,4
0.09369999999999995,0.1195,1
0.2630000000000001,-0.325,3
0.0711,0,4
4.030399999999998,-0.7933999999999999,4
0.603,0,5
0.5111000000000002,-0.8805999999999999,3
-0.6633,-0.00019999999999997797,1
-0.17260000000000003,0.3412,2
-0.44799999999999995,0,3
0.5106,0,5
0.5817999999999999,0.381,1
3.6826999999999996,0.004,5
1.6871,-0.033299999999999996,5
0.26519999999999994,0.2101,5
0.22779999999999995,-0.5128,2
-0.6604000000000001,0.004,4
0.10509999999999997,0,4
-0.9755,0.2219,2
0.20859999999999998,0,1
-2.3503999999999996,-0.1847,1
0.4899,0.004,4
-1.5230000000000001,0,1
-0.6716,-0.6496999999999999,5
-0.6018000000000001,-0.1935,2
-0.0391999999999999,0,3
-0.8889000000000002,0,1
-1.2846,-1.3082,4
-0.4227,-0.0482,1
0.696,0,1
1.3774,0.008,4
1.0467999999999997,0.09939999999999999,5
-1.3659,-0.4603,1
0.052700000000000524,0.6969000000000001,3
-1.8449999999999998,0.004,2
0.3197,0,4
0.017999999999999905,-0.331,2
0.3563,-0.3409,2
0.48360000000000003,0.4324,5
-0.1796,0.008,1
1.1954,0,3
-1.2438999999999998,0,2
-0.9683999999999999,0.008,1
-0.4426,0.2478,4
0.7432,0,3
-0.32139999999999996,0.004,1
-0.0461,0.004,2
1.6407000000000003,0,5
3.0077000000000003,0.6184000000000001,3
1.7810000000000001,0,5
-2.0104,-0.098,2
0.7234,0,4
0.45489999999999997,0,4
-0.7235,-0.3494,1
1.7158000000000002,0.2101,5
0.5267999999999999,0,3
0.029600000000000015,0.004,2
0.3549,0,5
0.4792,0,4
0.0635,-0.3327,3
-0.8561999999999999,0.004,3
0.125,0,5
-0.40359999999999996,0,1
0,0,5
0.18660000000000002,0.004,2
2.4269,0.2053,3
0.3756,0.004,2
0,0,4
-0.4086,0,1
-0.5463000000000002,-0.3327,3
1.3854000000000002,0,4
0.4872,0.004,4
0.4726,0.004,5
0.2903,0,4
0.49349999999999994,0,1
-1.1507,-0.0007999999999999995,2
-1.656,-0.5394,3
0.2101,0.2101,5
-0.1375,0.3412,3
0.1405,0,3
1.0006,0.605,3
0.4002,0,5
-0.7143,-0.32780000000000004,1
0.164,0.4324,5
1.5769,0,3
0.3756,0,4
-0.13529999999999998,0.004,1
1.5619999999999998,0.09480000000000001,4
-0.657,-0.323,2
0.8194999999999999,0.44389999999999996,1
0.1325,0.004,2
-0.1261,0.008,1
-0.6608,-0.4975,2
-2.141,0.012,3
0.11000000000000001,0,5
0.2164,0,5
-0.29020000000000007,0,4
1.0237,-0.2153,5
0.16659999999999986,0.2618,1
-0.3705,0.008,1
-1.6095000000000002,0.212,2
-0.34830000000000005,-0.1975,2
3.736599999999998,-0.24409999999999998,1
0.012399999999999991,0.208,4
-1.1465999999999998,-0.211,2
0.5066,0,5
2.6111999999999997,0.0974,4
-1.5412,0,1
-0.7334,0,4
-0.6018999999999997,0.016,2
-0.1262000000000001,-0.662,3
0.2932,-0.0618,3
-0.6802000000000001,0.06520000000000001,3
7.363199999999996,1.2658,4
0.004,0.004,1
0.7714999999999999,0,4
-0.39080000000000004,-0.6708000000000001,2
3.514,-0.0435,3
1.2085,0,5
0.5942,0,5
1.3041,-1.0574,5
-0.7634,0.004,2
1.0765,0,4
0.3796,0,4
0.9433,-0.28,3
-0.7878000000000001,-0.5313000000000001,4
1.0840999999999998,0.004,1
-4.274100000000001,-1.7173999999999998,3
0.004,0,1
0.746,-0.33180000000000004,2
0.44609999999999994,0,5
0.3756,0,5
0.6838999999999998,0.35899999999999993,3
-0.12619999999999984,0.0981,1
-1.5622,0.004,2
0.008,0,5
1.7294,0.002400000000000001,5
-0.0087,0.004,1
0,0,1
0.038100000000000356,0.9613,3
1.2319,0,1
0.1457,0.012,3
-1.5521,-0.17630000000000004,3
-1.3094000000000001,-0.1998,1
3.2632000000000003,-0.028700000000000003,2
0.13989999999999997,-0.325,4
1.042,0,5
0.5641999999999997,0,3
-0.07149999999999995,0,1
1.1341999999999999,0.007200000000000001,5
1.9048,0,4
-1.1267,-0.0048,2
0.5934999999999999,0,4
0.357,0.2358,4
4.278700000000001,0.36880000000000007,2
0.4386,-0.3654,2
3.736599999999998,-0.24409999999999998,1
0.49500000000000033,0.012,3
2.1822999999999997,0.10540000000000001,5
-3.981299999999999,0.0949,3
-0.6738,-0.0048,5
-3.972899999999999,-0.2999,2
-1.3328,-0.5325,3
-0.7334,0,4
0.12090000000000001,0,5
-2.1489000000000003,0.223,1
-0.04560000000000003,0.10020000000000001,2
-0.7131999999999998,-0.09440000000000004,2
0.03590000000000004,0,2
-0.3048999999999999,0,4
0,0,5
-0.13389999999999996,0.0997,4
1.2980999999999996,1.2139,4
-0.5545,-0.331,3
0.15379999999999994,0,5
-0.17830000000000004,0,2
0.18819999999999998,0.004,3
0.26009999999999994,0.6562,1
2.4713,0.48960000000000004,3
0.19210000000000002,0.0874,4
-0.017,0,1
0.11170000000000001,0,4
-1.4565000000000001,-0.014099999999999974,3
0.5186,0.204,4
1.8878000000000001,0.0032000000000000006,5
1.5044000000000002,0.377,2
-0.4170000000000001,0.004,3
-1.1126,0,1
0.9612,0,4
0.004,0,1
0.6678999999999998,0,5
0.3651,0,2
0.5725,0,5
-0.14519999999999997,0.2016,1
0.5973999999999999,0,2
-0.4689,0.23500000000000001,3
2.4642999999999997,0.3372,2
-0.3298,0,1
0.3281,0,5
-0.7502000000000001,0.3372,4
2.1464,1.2558,5
0.5884999999999999,0,2
-0.45330000000000004,-0.3322,4
0.04700000000000004,0,1
-0.39499999999999996,0.004,2
0.4738000000000001,0.1014,4
0.004,0,3
0.397,0.004,5
7.1342999999999925,0.4921999999999999,4
1.1161,0.4404,4
-0.9825999999999999,0.3493,3
-0.07469999999999999,0,3
0.004,0,4
0.8782000000000001,0,5
1.8252,0.004,5
-2.7892,0,2
-2.7264999999999997,-1.2872,2
0.5871999999999999,0,3
0.3597,0,1
0.3756,0,5
-0.15309999999999999,0.016199999999999982,1
-0.8543000000000001,-0.331,1
0.17950000000000002,-0.6578999999999999,2
2.4902999999999995,0,4
-0.2879,0.004,1
-0.12379999999999995,-0.4359,4
0.5405,0,2
0.8982,0,5
0.393,0,4
1.1148,0,4
-1.5394999999999999,-0.331,3
0.6185,0,5
2.5867999999999998,-0.331,3
0.2169,0,1
-0.5498000000000001,-0.0007999999999999995,3
1.5573000000000001,0.004,3
0.4797,-0.0442,2
-0.7874999999999999,0.3186,1
-0.34199999999999997,0.004,1
-0.2598,0,1
2.2036,0.10339999999999999,4
-2.8282,0.2578,1
-0.4170000000000001,0.004,3
-1.0231999999999999,-0.4914,3
0.6744,0,3
-0.6546,0.0957,2
0.5952,0,5
2.0063,0.008,3
0.38330000000000003,0.008,2
-1.1964000000000001,-0.3329,2
0,0,3
0.3586999999999998,-0.5193000000000001,5
1.2484,0,5
-0.2233,0,5
0.0081,0,2
-2.4501,0.004,2
-1.3125,0.35960000000000003,2
0.8291999999999999,0.004,5
-0.2842,0,1
3.8394999999999997,-0.32460000000000006,4
-0.0174,0,3
-0.11509999999999992,0.008,4
-0.7054,0,2
-5.244800000000002,-1.4752,1
0.5667,-0.1732,5
0.008,0,4
-1.2571999999999999,-0.333,5
-0.48430000000000006,0,1
0.531,-0.5413,4
1.3292000000000002,0,5
-0.3057000000000002,0,4
-2.8294,0.008,1
-0.47950000000000004,0,2
0.2594000000000001,-0.0048,4
2.4375,-0.2925,5
0.7603,0,4
0.6099000000000001,0.041700000000000015,1
-0.7676000000000001,-0.7708,1
-0.0007999999999999995,0,1
0.4767,0,1
0.47150000000000003,0,4
-0.17440000000000003,0.004,3
-1.0759000000000003,0.3474,2
-0.8160000000000001,0,1
1.4371,0.008,3
1.386,0.4748,2
0.6694,-0.6496,3
0.393,0,5
0.3033,0,5
0.004,0,1
0.8213999999999999,-0.48160000000000003,2
-0.4378000000000001,0.004,5
0.038100000000000356,0.9613,3
1.683300000000001,0.6096000000000004,4
1.5396999999999998,0,1
1.9378,0,5
3.0294000000000003,-0.0048,5
1.6412999999999998,-0.0048,4
-1.8716999999999997,-0.3614,2
0,0,4
-0.20909999999999995,0,1
0.08059999999999998,0,2
4.214700000000001,0.023200000000000002,4
-0.3146,-0.5365,3
0.2946,0,5
-0.04270000000000007,-0.2113,2
1.6942,-0.24560000000000004,5
0.6132000000000001,0,5
1.9236,-0.03500000000000003,2
1.3688,0.7419,2
-1.3659000000000001,0,2
-1.001,-0.327,3
-0.8915,-0.3203,3
0.4742,0.008,5
-1.9726000000000001,-0.331,1
-2.0782,0.004,1
-0.3304,0.14800000000000002,4
0.4188,0.2198,3
-2.7868999999999997,0.24300000000000002,2
8.127599999999992,0.8078,4
-0.6666000000000001,-0.6944,4
-0.2506000000000001,-0.1945,3
2.2497999999999996,-0.5751000000000001,3
0.1099,0,5
3.7233,-0.317,5
-0.251,0,2
-0.04569999999999999,0.004,4
1.0966,0.22110000000000002,4
0.6071,0,4
-0.2952000000000001,0.3412,1
-0.1378,0.381,3
0.004,0,2
0.45990000000000003,0.004,5
0.39490000000000025,0.34379999999999994,2
-0.3428,0.004,1
-0.3313,-0.3353,2
0.40600000000000014,1.0805,2
1.1932,0.0032000000000000006,4
0.5569000000000001,0,4
5.041999999999999,1.3364,5
3.9146999999999994,0.3476,4
-1.0503000000000002,-0.329,1
-0.4489000000000001,0.008,2
1.2394,0.0032000000000000006,3
-0.1891,-0.1891,4
0,0,5
0.26849999999999996,0,3
0.4654999999999999,0.2618,2
2.1431,0.6621999999999999,3
-0.5696,-0.8694,5
-0.0857,0,1
0.05069999999999997,-0.329,3
-1.0579,0.0806,5
2.2570000000000014,1.7560000000000002,3
5.988099999999999,0.4619,3
0.004,0,1
-0.0007999999999999995,0,5
0.05519999999999997,0,3
-0.9227,-0.19129999999999997,2
-3.7048999999999985,-0.6315,2
-0.288,0.2578,2
7.496899999999996,0.3452,5
-0.2715,0,3
0.004,0.004,1
0.2462,0.2358,1
-0.2654000000000001,0.593,4
-0.2715,0,3
-0.792,-0.0988,4
-0.32599999999999996,0,1
-0.47330000000000005,-0.5893,4
0.3416999999999999,-0.2113,1
2.041,1.1304,5
-0.4642,0.004,1
1.1024,0,5
0.047499999999999876,-0.6459,4
-0.3706,0.008,3
-0.25750000000000006,-0.6869,5
4.4574,-0.39940000000000003,4
0.4122,0.1477,1
-0.3071,0.004,4
1.4334,0.43479999999999996,5
0.8982,0.004,4
-0.5395000000000001,0,3
0.9476,-0.027,5
0.004,0,1
-1.1208,-0.503,1
0.004500000000000056,0.012,1
0.8839999999999999,0.15290000000000004,2
1.1954,0,3
-0.2942,0,2
0.2184,0.2192,2
-0.39480000000000004,0,1
-1.1443,0,5
0.2004,0,1
0.3462,0,5
-0.16340000000000005,0,5
0.9775,-0.5325,2
2.4595,0,4
0.1778,0,3
0.8822000000000001,0.004,4
-0.005099999999999997,0.004,4
0.7384,0,2
1.3477000000000006,0,3
-4.5183000000000035,0.5408,1
-0.9261999999999999,-0.0048,2
-1.7063,0.004,1
0.18369999999999997,0,2
-0.41569999999999996,0,3
0.4943,0.004,4
0.3772,-0.0007999999999999995,1
0.0945,0,3
0.004,0,3
0.804,0,5
0.5092,0.008,5
