@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute token_number numeric
@attribute noun_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
2.5947999999999998,295,0,4
0.004,21,0,3
1.0,41,0,2
1.2732,40,0.004,5
-0.8467,109,-0.5219,1
0.012,47,0.004,4
1.0583000000000002,1087,-1.711,4
0.6839999999999999,26,0,5
0.19450000000000006,183,0.3058,2
1.4083,365,0.008,4
0.19289999999999996,124,-0.6316,5
1.2622,142,-0.5356000000000001,4
-0.058299999999999186,843,-0.7311,2
6.09229999999999,929,-0.11850000000000002,5
0.14789999999999998,70,0,3
0.02269999999999972,359,-2.045,3
0.568,23,0,5
0.3226,54,0,2
-0.7251000000000001,372,-0.03799999999999998,1
-1.4418,75,-0.6752,4
-1.0294,2157,-3.1808,1
0.7686,57,0,4
2.2100999999999997,829,0.002400000000000001,5
-0.0048,24,-0.0048,2
0.6753999999999998,114,-0.2048,3
0.04360000000000003,117,-0.6712,3
0.5641999999999997,124,-1.1595,3
2.4087,510,0.008,4
1.9333000000000002,59,0,4
0.04999999999999999,81,0,1
0.6773,23,0,5
0.2402,173,0.2492,1
-1.7311999999999999,55,-0.9646,1
0.12890000000000001,63,0.004,1
-2.155099999999999,230,-2.3024,2
2.9389000000000003,855,-1.0379999999999998,4
1.0087,147,0.004,5
-0.8433999999999996,590,0.7844,1
-0.6849999999999999,87,0,1
-0.1703,32,-0.3865,4
2.1571,353,0.6502,5
0.08510000000000006,120,0,5
-1.3862,96,0,1
-0.5238999999999998,73,-0.6752,2
0.5095,100,0,2
1.6099999999999997,1290,-3.0795999999999992,4
-1.1150000000000002,154,-2.0159000000000002,5
-0.6321000000000001,166,0,2
-0.5333,32,0,2
0.397,31,0.004,4
1.4761,142,0,3
0.7612,60,0,1
-0.8659999999999999,150,0.004,3
0.1201,31,0,3
-0.3089,24,0,2
1.7004,351,-0.038099999999999995,3
3.1451000000000002,175,0.012,4
1.226,138,0,3
-0.6590999999999999,66,-0.0534,2
1.1651,27,0,5
-0.5435,674,0.2532,3
-0.05149999999999999,51,0,2
-4.0607,1022,-2.1716,1
-1.0134,99,-0.6712,1
0.46859999999999996,32,0,2
-0.31789999999999996,147,-0.0534,2
-0.10740000000000005,106,0.004,2
-2.2965,474,-1.0312000000000001,3
-0.39499999999999996,24,0,2
0.7113,48,0,5
0.008,22,0,4
0.0889,28,0,3
0.2187,42,0,1
0.3734,42,0,3
0.9736,287,-0.0007999999999999995,3
-1.2667000000000002,117,-0.9477,1
-0.10710000000000003,48,0,3
0.5146000000000001,23,0,5
-0.8857999999999999,26,-0.3865,2
0.004,80,0.004,1
0.1054,48,-0.3825,4
7.072099999999985,2737,-4.2939,4
0.4059999999999999,91,0.004,4
-1.2723000000000002,121,-1.5832000000000002,4
0.15789999999999998,129,0.004,5
-0.44450000000000006,76,0.004,2
0.8888,65,-0.10420000000000001,5
4.278700000000001,861,-1.5444,2
2.260800000000001,665,0.4922,4
-0.055499999999999994,79,0,3
-0.02940000000000001,30,0,5
-2.3982,456,-0.8636,3
-1.1117,192,0,2
-0.207,33,0,2
-0.4419000000000003,208,-0.1968,4
0.8412999999999999,60,0,3
0.5233,88,-0.3709,5
0,29,0,1
3.3973000000000004,244,0.004,4
0.2018,61,0,1
1.9193000000000002,233,-0.0048,5
0.3295,30,0.004,4
0.3836,115,0,5
2.1117000000000004,206,0,5
-0.6621,37,0,1
-1.2006999999999999,46,-0.4739,1
0.0156,24,0.0116,5
-0.8666,157,0.3446,1
1.4791999999999998,131,-0.3394,3
0.40169999999999995,89,-0.3316,4
0.6174,24,0,4
-1.0779999999999998,860,-0.5637000000000001,3
0.6309,88,0,2
-1.2043999999999997,43,0,3
-0.3008,104,-0.3865,4
0.5847,80,0,4
1.5841999999999998,42,0,5
1.3427,145,0,5
-0.9206,25,0,2
-0.005700000000000021,98,0.004,1
2.5915,59,0,4
0,48,0,4
-0.9448000000000001,157,0.012,3
-2.4378000000000006,1005,-1.1901000000000002,4
0.9696,61,0,1
3.598700000000001,499,-1.1817000000000002,4
-0.3538,83,0,2
1.3389,246,-0.2008,5
2.0300000000000002,329,0.013800000000000034,5
-0.07089999999999996,135,0,1
0.22349999999999998,167,0,2
-0.4025000000000001,55,-0.5308,2
-1.0503000000000002,109,-0.6364000000000001,1
0.3154,38,0,5
4.045099999999998,202,0.0651,4
0.027900000000000036,28,0,4
-0.5871999999999997,91,0,3
0.9394,97,0,1
0.02179999999999998,32,0,5
-0.8376,38,0,3
-0.923,25,-0.3865,3
0.397,24,0.004,5
-0.27720000000000006,23,-0.0048,1
-0.6691,28,0.004,1
-0.003400000000000014,60,-0.4665,1
-0.3498,56,0,2
-0.7229999999999999,121,-0.3454,3
-0.3745,33,-0.3865,2
0,39,0,5
-1.7024,30,0,3
0.9519,49,0,5
-0.19069999999999998,29,0,5
0.004,29,0,1
-3.2371999999999996,588,-0.2008,3
0.21339999999999998,18,-0.2164,2
-0.34359999999999996,102,0,1
0.3479000000000001,155,-0.33899999999999997,2
-0.5732,31,-0.8150000000000001,4
-0.3296,32,0,2
0.9053,448,-1.0519,3
1.9371,117,-0.676,4
0.5930000000000001,98,0,1
-0.2163,189,-0.3473,1
1.1264,163,-0.6808000000000001,2
0.5657,104,0,5
0.9238,77,-0.4725,4
-0.39690000000000003,41,0.004,3
0.5246,135,0.004,5
-0.09309999999999996,104,0.008,2
0.4419,31,0.4792,2
0.8558,59,0.0068,5
0.5012,27,0,5
0.6144999999999999,94,-0.3865,1
-0.4646,79,-0.4783,2
0.02,65,0.004,3
0.9082,77,0,5
0.0751,31,-0.3865,2
-0.3084,130,0.004,2
0.09190000000000001,44,0,1
-1.4445999999999999,85,-1.1477,3
-0.47550000000000003,29,0,4
-0.42529999999999996,23,0,3
0.21130000000000004,82,0,4
0.5106,23,0,5
0.7802,33,0.0116,5
0.46209999999999996,250,-0.2048,4
0.4735999999999999,137,0,4
-1.1895000000000002,117,-0.3825,2
0.2238,46,0,1
0.4448,130,0,3
-0.0989000000000001,695,-0.7982,3
0.10180000000000002,73,0.004,5
0.18800000000000006,43,0,2
0.5696999999999999,129,-0.1436,2
-0.6214000000000001,131,-0.5179,1
-1.5093999999999999,62,-0.4823,3
0.486,24,0,5
0.5281000000000001,45,-0.5035,4
0.12810000000000005,72,-0.3865,4
0.6574000000000002,443,-0.405,2
0.5940999999999999,501,0.3576,4
0.21050000000000002,19,0,5
0.6113,48,0,3
-0.23409999999999997,55,0.0693,1
0.44020000000000004,57,0.2452,1
-1.1368,68,0,4
-0.7594,110,0,1
-0.2929000000000001,55,0,3
0.2888,59,0,3
-0.6214000000000001,302,-1.0688,1
-3.3686000000000003,357,-3.2932000000000006,1
0.3063999999999999,501,-0.3825,3
-1.2244999999999997,446,-0.7544,4
3.773199999999997,863,0.014400000000000001,5
0.1945,79,-0.3825,2
-0.6063000000000001,87,0.004,1
2.979,605,-0.341,4
-1.4956999999999998,268,-0.7108,2
1.5493000000000001,28,0,4
-0.539,57,0,5
0.3716,20,0,5
-0.18670000000000003,32,0,5
-0.4306,230,-0.3785,2
-1.725,61,-1.3464,2
0.7884000000000002,465,-0.039999999999999994,3
0.004,24,0,1
0.7093999999999999,376,0.004,3
-0.12279999999999996,161,-0.42200000000000004,1
0.9184000000000001,31,0,4
1.0912000000000002,67,0.004,4
-1.1427,43,0,3
0.5055999999999999,290,-0.3865,2
0.3423,254,-1.386,2
0.711,132,0,3
1.2814999999999999,130,0.004,2
-0.31309999999999993,230,-0.6756,3
1.1007,28,0.004,4
0.22340000000000002,57,0,5
0.747,41,0,5
0.1712,32,0,2
-0.030399999999999983,23,0,4
-0.2691,150,0.004,2
0.8592,126,0.004,4
2.4910000000000005,476,-0.5244,3
2.6308000000000002,327,0,5
2.6678,245,-0.0007999999999999995,4
0,23,0,1
-1.0066,302,-0.3865,3
0.5101,20,0,5
0.3774,48,0,5
-0.5504000000000002,475,-0.773,4
0.004,32,0,1
-0.6043000000000001,96,-0.0007999999999999995,1
-1.9711999999999998,563,0.016,1
0.004,22,0,1
0.6221,23,0,5
-0.09250000000000003,45,0.004,3
0.05109999999999998,242,-0.1692,2
-1.1767,235,-1.3512,1
-0.2506000000000001,131,-0.6276,3
0.8069,27,0.004,3
2.1466,91,0,5
0.9454999999999998,146,0,4
0.004,36,0,1
0.008,43,0,5
0.9309999999999996,623,-0.38330000000000003,4
-0.9117999999999999,343,-0.3793,1
0,21,0,5
0.8054,19,0,5
0.12490000000000001,41,0,1
-0.1796,126,0.004,1
-0.3129,28,0,5
1.5540000000000007,479,0,3
1.2777,282,-0.3745,1
0,23,0,2
0.004500000000000004,62,0.4792,1
0.4746999999999999,79,0.004,4
-0.03859999999999936,743,-3.4413,5
-1.0124,321,-0.8150000000000001,3
-0.1619000000000002,204,-0.1968,2
0.43149999999999994,634,0.10440000000000002,2
-0.7937000000000001,69,0,3
-2.2873,110,-0.769,3
3.4167,479,-1.3223,5
0.47019999999999995,26,0,5
-0.9261999999999999,142,-0.2048,2
-0.7738,88,0.008,4
-0.2187,30,-0.2187,1
0.6181,56,0,1
0.43989999999999996,93,-0.3865,2
5.988099999999999,521,0.5529,3
0.3716,72,0,1
-0.0048,28,0,4
0.6022,22,0,4
-1.6338,273,0.012,4
-0.05409999999999998,353,0,2
0.8049,324,-0.769,5
-1.1937,127,0,2
0.31000000000000005,433,-0.38330000000000003,4
2.9493,361,0.4961,3
2.8893,105,0,4
0.5106,36,0,3
0.0941,25,0,2
-0.6786000000000001,185,-0.2197,3
-0.4707,25,0,3
0.0867,97,-0.3785,2
0.39570000000000005,162,-0.2048,4
1.5982,23,0,5
1.2962,181,-0.0048,2
0.008,22,0,1
0.35860000000000003,35,0,2
0.5825,28,0,4
1.8375999999999995,641,-0.9004000000000001,3
-2.6904999999999997,280,-0.39130000000000004,2
-1.0759000000000003,37,-0.6752,2
0.7428,26,0,4
-1.896,709,-1.6572,3
0.245,118,0.008,1
0.7884000000000002,465,-0.039999999999999994,3
0.4561999999999999,59,0.004,3
0.09190000000000001,44,0,1
-7.808100000000008,1170,-0.9229,1
-0.02049999999999999,33,0,1
-0.20769999999999994,298,-0.06169999999999999,2
2.9040999999999997,822,-1.4915999999999998,4
-0.1334,28,0,4
-1.3454,203,-1.9523,1
0.5018,24,0.004,3
0.5052,32,0.004,5
0.5847,24,0,5
0.04999999999999999,81,0,1
0.0201,46,0.004,3
0.48830000000000007,294,-0.5083,3
0.004,35,0.004,1
0.6734,32,0.004,5
0.6017,368,-0.005599999999999999,5
0.3882,62,0,3
0.3438,25,0,5
2.9338,461,-0.09930000000000003,4
12.791399999999992,769,0.005600000000000002,4
-0.47950000000000004,157,0.2038,2
0.20170000000000002,20,0,4
-0.6537,32,0,2
-3.6273000000000004,284,-0.5801000000000001,3
0.08220000000000001,3,0,4
0.6359,50,0.008,5
0.8283,317,-0.001599999999999999,2
0.04320000000000007,50,0,2
0.36819999999999997,192,0,5
0.6865,46,0,5
-0.8407,50,-0.5027,1
-0.8931999999999999,136,0,1
0.3046,89,0.4832,2
-1.5425,107,-0.339,1
4.4552,220,-0.38730000000000003,4
0,20,0,2
2.6061000000000005,432,0.2863,3
-0.9423,23,0,5
0.2034,37,0,4
0.02370000000000011,326,-0.7488,5
0.06129999999999991,137,-0.0048,3
1.916,215,0,3
0.4835,53,0,5
-0.7761,148,0.004,3
2.1063,163,0,5
-1.4699,136,-0.8102,1
0.3877,24,0,5
0.6893000000000002,93,0,1
0.469,21,0,4
-1.2022,402,-0.36160000000000003,2
-0.7519000000000001,34,-0.4756,3
-0.07739999999999997,32,-0.3865,3
-0.0007999999999999995,20,0,2
0.8800000000000001,22,0,5
-0.7999,28,-0.7999,1
-0.3153,66,-0.0048,1
0.4885,38,0,4
-0.22999999999999998,98,-0.3825,1
-2.195,128,-1.1311,1
-0.1526,76,-0.3465,2
0.8102999999999999,41,0,3
-2.5856999999999997,106,-0.39130000000000004,2
-0.2933,31,-0.3865,4
2.2227000000000006,667,-0.33990000000000004,4
-0.7706,23,0,1
-1.1964000000000001,175,-1.2948000000000002,2
1.1361999999999999,25,0,3
1.7220000000000002,109,0.21180000000000002,1
0.07050000000000003,97,0,2
0.7448,62,0,2
0.8553,59,0,5
0.0025000000000000005,21,-0.0048,4
5.200999999999993,589,0.21580000000000002,4
0.4043,52,0,5
0.027200000000000002,94,0,2
0,52,0,4
0.5235,81,0,1
-1.1544,166,0.004,2
-0.33499999999999996,100,0.004,3
0.0125,72,-0.3711,3
0.6725999999999999,58,-0.3865,4
1.3465999999999996,148,0,5
-0.22919999999999985,113,0.1808,5
0.057499999999999996,29,0,1
-0.09910000000000002,26,0,4
-1.6582000000000003,464,-0.7922,2
1.0684000000000002,77,-0.1008,3
3.3897999999999993,457,-0.8246,5
0.8322,19,0,5
-0.16959999999999992,105,-0.3865,4
0.13060000000000005,103,0.6502,1
0.5139,22,0,5
-0.16460000000000005,96,-0.769,4
-0.40759999999999996,62,0,2
-1.4597,432,0.02,3
0.4527,23,0,4
0.7609999999999999,68,-0.3454,4
0,29,0,2
0.8111999999999999,142,0.004,2
2.640500000000001,563,-1.6942,4
1.4872999999999998,65,0,5
0.1891999999999992,1101,-2.6111,3
0.5381,19,0.004,4
-0.5697000000000001,144,0,2
-2.7954999999999983,864,-3.273199999999999,1
-0.6018,105,-0.773,1
0.10399999999999998,52,0,2
1.851,83,0,4
0.7116,530,-1.1904,1
-0.5698000000000001,97,0,2
-0.7674,29,0.0032000000000000006,1
0.8885,211,0,2
-0.029700000000000063,146,-0.49470000000000003,1
0.6098999999999999,146,0.4832,4
0.3796,143,0,1
0.12969999999999982,307,-2.1194,1
-1.2812000000000001,43,-0.4665,1
0.4537,25,0.0741,5
0.5012,39,0,4
-0.3559,24,0,3
0.47419999999999995,43,0,5
2.507,188,-0.0007999999999999995,5
0.004,23,0,4
-0.9037,231,-0.3785,5
0.49960000000000004,44,0,5
-0.6836,121,-0.3865,2
-0.5201,81,0,3
-4.005400000000002,729,-3.0006000000000004,2
-3.5648999999999997,462,-1.6026000000000002,1
19.36170000000002,1824,-2.7149999999999994,4
-0.5365,29,0,5
0.1131,23,0,3
1.9427,216,0.004,3
-0.6899000000000001,135,0,3
0.1404,26,0,5
-1.931,183,-1.1892,3
0.0032000000000000006,117,0,2
1.428,188,0.008,3
0.6223,147,-0.3865,5
1.2152,42,-0.0534,3
1.5381,115,0,4
0.32089999999999996,40,0,2
-0.23550000000000004,217,0.0116,3
0.572,49,0,5
0.12660000000000005,216,-0.4112,4
1.179,27,0,5
-0.562,172,0.008,1
-0.1964,26,0,1
-0.4787,21,0,1
1.2314000000000003,467,-0.49629999999999996,3
1.7544,28,0.4792,5
-0.5066999999999999,48,0.004,2
0.4324,26,0,5
-1.1257000000000001,168,0,4
0.5547,83,-0.3865,2
1.7641999999999998,135,0.0891,5
-0.616,59,0,4
0.7796,289,-0.5299,2
1.2116,101,-0.4907,4
3.068,311,-0.6236,5
-0.27979999999999994,213,0,2
-0.8273,57,-0.8313,3
-0.9555,23,0.008,1
1.4147000000000003,181,-0.3377,1
1.0165000000000002,29,0,5
-2.2542,256,-1.4906000000000001,1
1.4071,54,0,5
-0.3325000000000001,82,-0.0542,2
0.7334,295,0,4
1.3602,63,0,4
0.9141999999999999,106,0.0711,1
0.5066,26,0,1
-0.8029999999999999,172,0.024,1
0.8412999999999999,60,0,3
0.3384,26,-0.0048,4
-5.075100000000001,297,-3.4658,2
0.6574000000000002,443,-0.405,2
-0.1137,65,0,1
0.5068,337,-0.0048,5
0.08329999999999999,43,0,3
0.11140000000000017,285,0,3
0.0018000000000000238,58,0,2
0.46169999999999994,64,0.004,3
1.5066,110,0,3
-0.8592,33,0,3
0.28479999999999994,176,-0.7534000000000001,2
1.7545,411,-0.08499999999999999,4
0.4774,65,0,5
0.8249000000000001,102,0,4
2.4748000000000006,365,0.004,3
0.7211000000000001,83,0,4
0.8029999999999999,108,0.004,2
1.2538,50,0,4
0.7607,215,0.6542,1
2.2855,152,0,5
0.020499999999999848,352,-1.0202,5
-0.493,63,0,3
-0.6434000000000001,63,0,1
1.4274,22,0.4792,5
1.4330999999999998,347,0.514,1
0.23240000000000072,580,-0.3721,3
-0.327,32,0,1
2.086600000000002,1390,-1.3446,4
0.6029,115,0,5
1.1,53,0.7244,3
-0.42290000000000005,62,-1.0,5
0.1734000000000001,290,-1.5553,2
1.0227,426,-1.0190000000000001,2
-0.12259999999999999,31,0.004,2
-0.31309999999999993,230,-0.6756,3
0.7208,28,0,5
-0.3337,30,-0.3377,3
0.5884999999999999,104,0,2
-1.0002,200,-0.8102,3
0.46689999999999987,80,0,4
0.3917,41,0.004,4
-3.0715,590,-1.5489000000000002,4
0.09369999999999995,78,0,1
1.2538,24,0,5
0.8651000000000001,105,-0.3338,3
-1.6338,273,0.012,4
0.016199999999999957,160,-0.0007999999999999995,3
0.2015999999999999,103,0,3
-0.3254,100,-0.5268,1
2.3577,391,-0.3705,5
-0.9252,34,0,5
-0.49329999999999996,44,0,1
0.9625,165,0,4
-0.407,83,0.3286,3
-2.1743000000000006,380,-0.4919,2
4.0028,582,-0.7298,4
0.7432,25,0,1
0.34659999999999996,48,0,1
-3.0561999999999996,377,-0.9879,2
-1.1931,539,-0.3283,1
1.6183,42,0,2
0.0665,208,-0.2008,2
1.3437000000000001,126,0.0703,5
-1.7287999999999997,65,0,2
3.2356000000000003,679,-1.6878000000000002,4
2.4246,465,-0.1461,4
0.723,22,0,5
0.004,30,0,5
0,37,0,1
-0.34249999999999997,25,-0.3465,2
0.7428,26,0,4
1.7070999999999998,68,0,5
-0.5749,68,-0.3825,1
0.3629,28,0,2
0.8797000000000001,449,0.004,3
-1.1156,300,0.3526,2
-1.517,275,-1.9654,1
-0.0709,244,-0.2008,1
0.004,35,0,1
0.41960000000000003,80,0,5
0.8325,62,-0.3677,3
-0.8736999999999999,27,0,3
-0.7567,226,-0.8062,2
0.004,88,0,1
0.7363999999999999,178,0,3
0.0451,159,-0.0461,1
0.5018,21,0,4
-0.2641,62,0,2
1.1784999999999999,115,0,4
-0.6720999999999999,64,0,1
0.6446,48,0.004,2
1.1354,89,0,5
0.5520999999999994,1789,-1.1685,4
-2.6563,266,-0.4739,1
0.3716,23,0,4
1.2484000000000002,167,-0.11330000000000001,4
0.4257,72,0,3
1.3063,197,0.008,4
0.39380000000000004,83,0,3
0.24320000000000003,53,0,4
0.401,36,0.008,2
-0.07909999999999995,208,-0.4665,1
0.07569999999999981,179,-1.6933,5
1.5723000000000003,62,-0.1723,5
-1.8305000000000002,148,0.004,3
0,28,0,3
1.3633,498,-0.2794,3
0.9379,54,-0.2088,3
2.3032000000000004,268,-0.0048,5
2.5375,223,0.008,4
-1.9474000000000005,358,-0.6712,2
1.2962,181,-0.0048,2
0.48369999999999996,38,-0.0048,5
0,24,0,5
0.17950000000000002,629,-0.0104,2
1.3997,67,0.004,4
-1.8475999999999997,168,-0.001599999999999999,3
-0.4642,83,0,2
0.5619000000000001,46,0,4
1.2115000000000002,24,0,5
0.22290000000000001,52,0,5
0.5308,74,0,4
-0.22899999999999998,31,-0.3465,1
-0.22119999999999998,130,-0.034100000000000005,2
0.004,30,0,2
-1.4822000000000002,81,-0.3825,1
1.7307,26,0,4
0.4925,28,0,3
0.3329,23,-0.1723,5
1.2376,30,0,5
-0.45930000000000004,64,0,4
-0.3297,39,-0.3377,1
7.652399999999989,753,-0.5792,4
0.5367,177,-0.5096,3
-1.8752999999999997,84,-0.7304,4
0.06489999999999999,58,0,5
-0.9825000000000002,126,-0.6752,1
-0.0494,25,-0.0494,2
0.43529999999999996,114,0,3
-1.3701999999999996,534,-0.3003,2
0.4627,44,0.0911,3
0.05069999999999997,38,0,3
0.12090000000000001,63,0,2
1.3971,101,0,4
-1.5972,116,0,1
-0.28490000000000004,72,0,2
-0.32430000000000003,21,-0.32430000000000003,1
0.827,19,0,4
6.359899999999991,1775,-1.5577,5
0.5641,68,0.008,3
0.3876,21,0,5
1.6228000000000002,145,0,5
-2.2286,197,-1.7377,2
-0.8666,157,0.3446,1
-0.0461,24,0,1
0.7262,133,0,3
1.5330999999999997,209,0.004,4
0.26800000000000007,158,-0.0007999999999999995,3
0.6962000000000002,225,-0.5034,2
0.7512,38,0,5
-2.8294,285,-1.0070000000000001,1
0.12829999999999997,133,0.004,5
-0.9375,488,-0.28259999999999996,3
-0.8571,28,-0.3865,2
-0.5568,34,-0.2187,1
-3.0739999999999994,404,-0.6712,4
1.0392000000000001,27,0.328,5
-0.1407,80,-0.5182,4
0.4925,38,0,3
-0.025,34,0,1
1.1098,98,-0.49870000000000003,2
0.3261,48,0,1
-1.4034999999999997,110,0,1
-2.7933,345,-1.9968,2
-1.0231999999999999,186,-0.3825,3
6.797799999999993,901,-0.8827,5
-1.9624999999999997,320,-0.9331,2
0.9938999999999998,71,-0.2187,5
1.0392000000000001,70,0,2
0,28,0,3
-0.2011999999999998,107,0,2
1.3455,99,0,4
0,24,0,1
0.6941999999999999,24,0,5
0.36609999999999965,371,-1.1417000000000002,3
-0.9811,82,0,1
1.083,99,0,3
1.782,857,0.0224,4
-2.2706,400,-1.1523,3
-0.7459,143,0.007200000000000001,4
-2.9591,192,-0.8352,2
0.20209999999999978,864,0.06609999999999994,1
-1.0415,74,-0.3865,1
0.201,44,0,5
0.45709999999999995,63,0,2
0.2177,53,0,4
-0.8057000000000001,33,0,1
-1.1055000000000001,82,0,1
0.061600000000000044,61,-0.3825,5
-0.4747,35,0,4
0.0946,26,0,4
-0.7302000000000001,111,-0.39610000000000006,2
0.004,46,0,5
0.7642,100,0,5
0.6352,81,0,3
0.115,22,0,5
-0.17260000000000003,84,-1.1927,2
-0.28250000000000003,90,0,5
0.7293,58,0.008,3
0.013800000000000002,69,0.004,1
-0.5259,68,-0.4739,4
0.0945,20,0,4
-1.3921,72,0.004,3
-2.0366,216,-0.5953,3
-0.6098,70,0,2
0.13069999999999998,135,0.004,2
-0.3329,182,-0.68,3
-0.2958000000000001,124,-0.6023000000000001,1
0.16579999999999995,95,-0.1259,1
0.5708,20,0,5
-1.6358,30,-0.3865,2
1.6096,75,0,5
0.3484,125,0,4
2.6339,290,0.008,3
0.8118,120,0,5
0.004,59,0,1
0.004,25,0,2
-0.6752,44,-0.6752,1
0.004,36,0,5
1.7998999999999996,624,-1.3245,4
1.0142,140,-0.3825,2
0.3854,55,0,5
-1.3075999999999999,90,0,3
0.10780000000000009,227,0,1
0.1778,101,0.004,3
0.38739999999999997,64,0,3
-0.0048,26,0,2
3.9094000000000007,505,0.2895,4
0.9070000000000003,112,0.004,3
2.2776,26,0,5
-0.3825,21,-0.3865,2
-0.6826,123,0,2
0.004,55,0.004,3
-1.4364,59,-0.3547,1
0.012399999999999991,55,0,4
1.5298999999999998,112,0,5
0.48669999999999997,72,0.19820000000000002,1
0.004,72,0,1
0.7469,42,0,3
-3.4886999999999992,346,-2.0029000000000003,2
0.6249000000000001,117,0,3
0.7424,34,0,1
-0.31459999999999994,165,-0.39130000000000004,2
1.3687,162,0,4
0.1255,73,0.004,4
0.6133,49,0,4
0.48929999999999996,74,0,4
0.27459999999999996,29,0,5
-0.5960000000000003,191,-2.1234,2
0.25499999999999995,60,0.004,3
1.372,37,0.0032000000000000006,5
-0.6469,49,-0.733,1
0.2053,30,0,4
1.0449000000000002,57,0,4
-0.4423,108,0.004,5
4.2543,959,-0.9478000000000001,2
0.3716,36,0,4
1.073,41,0,4
1.8243,508,-0.3785,3
0.2739,103,0.06390000000000001,1
0.008,42,0.004,5
3.3162999999999996,139,0,4
0.5375999999999999,343,0.0032000000000000006,3
0.02269999999999972,359,-2.045,3
0.5751,73,0,2
0.5093,37,0,5
0.004,49,0,1
-0.1981,204,0,1
-0.28250000000000003,28,0,4
0.8486,44,0,2
-0.7154,82,-0.8102,5
0.004,40,0,1
-0.2883,32,0,3
-6.331400000000001,1251,-1.2415,3
0.8278,50,0,4
0.231,51,0,2
14.57199999999999,1697,-1.473,5
-0.796,95,0,4
0.008,31,0.008,1
1.1314,59,0,5
-0.9214,28,-0.0048,2
-1.3457999999999999,115,-0.3454,3
0.2526,68,-0.3865,5
2.1431,203,0,3
1.4840000000000004,231,-0.27890000000000004,3
0,58,0,1
-2.1285,361,-2.0396,1
0.1121,66,0,5
-0.3465,21,0,1
-0.019299999999999984,51,0,3
0.6059999999999999,248,-0.034100000000000005,2
0.6887000000000001,24,0.004,3
-0.4514,133,0,2
-0.5023,103,-0.3825,5
-0.5090000000000001,589,-2.218,2
-0.2509,50,-0.0461,4
-0.6715,328,-0.8014,1
0.8556,34,-0.0048,4
0.4290999999999996,686,-0.9425,4
-2.0474,135,-0.8429,2
1.3597000000000001,115,0.008,5
0.8284999999999997,300,-0.0736,2
0.2685,83,0.008,4
-2.1407,501,-0.9713,1
1.0064,25,0,5
-0.8581999999999999,132,0,3
-0.4873,39,-0.4913,1
-0.033299999999999996,114,-0.3825,2
0.1891,27,0,3
0.36779999999999996,205,-0.0048,3
-1.5805000000000002,55,-0.6712,1
-0.998,177,-0.2088,1
3.0331000000000006,362,-0.19720000000000001,2
-0.8702,83,0,3
-0.7666,25,0.004,5
1.3264999999999998,192,-0.5308,4
0.2709000000000005,480,-0.3374,4
0.4471000000000001,114,0.004,2
2.2472999999999996,606,-0.026799999999999997,4
0.37079999999999996,85,0,1
-0.4032,91,0,1
0.397,49,0,5
0.382,68,0,2
0.7616,81,0,5
-1.7752999999999999,70,0.008,2
0.17660000000000003,70,0.008,1
2.1431,203,0,3
0.8053000000000001,106,-0.6752,3
-0.14550000000000005,40,-0.3865,1
-0.12460000000000002,31,0,4
4.119899999999999,452,0.002,4
0.004,31,0,5
0.393,22,0,5
1.3380999999999998,56,0,4
-1.4354,174,-0.3961,4
-0.5274000000000001,105,0.008,1
-0.7102999999999999,111,0,2
0.35960000000000003,81,0.004,3
-1.516,555,-0.25350000000000006,2
1.5654,117,0,4
0.7791999999999999,20,0,5
0.19399999999999992,326,-0.769,3
-0.056700000000000056,59,-0.514,4
-0.21849999999999992,108,0,2
0.2928,294,0.004,3
0.21900000000000003,135,0.004,3
-0.16280000000000006,191,-0.765,2
0.6038,47,0.004,5
-0.4401,154,0.012,1
0.37,210,0.366,5
2.597,90,-0.0468,5
0.1029,75,0,4
0.7101,100,0.008,5
-2.1594,141,-1.2552,1
0.15710000000000002,89,0.008,2
2.3595,462,-0.5119,5
-0.40249999999999997,321,-0.8421,2
0,24,0,1
0.6199,108,-0.3785,5
-1.0291000000000001,139,-0.3825,3
-1.4061,22,0.004,1
2.0201000000000002,115,0.004,5
-1.5052999999999999,299,0.004,4
-0.19819999999999993,35,-0.7319,5
0.4699,170,0,2
0.12419999999999998,107,0,3
1.9802,38,0.6502,5
-0.8109,105,-0.3402,1
-0.8268,77,-1.2056,1
-0.8736999999999999,27,0,3
-0.0304,91,-0.0464,1
0.12510000000000002,48,0,2
-0.3249,60,-0.3249,1
-0.5189,90,0.008,2
-1.4462000000000004,159,-1.4442000000000002,2
0.3529,109,-0.996,4
-0.18720000000000006,315,-0.4359,2
0.012,46,0.008,3
0.6359999999999999,192,0,3
-0.055499999999999994,79,0,3
0.8406,23,0,2
1.8186,266,-0.03889999999999999,4
0.14530000000000004,91,-0.3865,3
0.004,24,0,2
0.4927999999999999,118,-0.0966,4
0.20559999999999998,27,0.004,4
-0.2187,29,-0.2187,4
0.401,63,0,5
-0.06550000000000003,70,-0.3825,5
0.0854,50,0,3
-0.8365,48,0,3
1.5243,33,0,5
2.0685,594,0.355,4
0.7916000000000003,144,-0.3865,2
-0.16580000000000011,197,0.27749999999999997,1
0.31829999999999997,491,-0.1374,1
0.2384,23,0,4
-0.5286,72,0,1
0.098,83,0.004,5
1.3794,40,0,4
